cell_id,model_key,model_served,prompt_id,lang,gen,fk_tier,stance,n_tokens,n_sentences,translator,source_cell_id,mattr,hapax_rate,mean_token_len,zipf_slope,sent_len_mean,sent_len_sd,burstiness,dep_depth,subord_rate,func_word_ratio,first_person_rate,para_count,para_len_mean,question_rate,connective_rate,comma_per_1k,colon_per_1k,dash_per_1k,semicolon_per_1k,bigram_entropy,digit_rate
gemini|P06|ru|1|llm,gemini,google/gemini-3.5-flash,P06,ru,1,expert,against,273,12,llm,gemini|P06|en|1,0.930535714285714,0.7216117216117216,7.6923076923076925,-0.2928063450474874,22.75,4.919811526323488,-0.6443913958977957,6.833333333333333,1.25,0.2417582417582417,0.0,3,91.0,0.0,62.27106227106227,109.89010989010988,0.0,3.663003663003663,3.663003663003663,7.842311842885424,0.0
gemini|P06|es|0|llm,gemini,google/gemini-3.5-flash,P06,es,0,expert,against,444,13,llm,gemini|P06|en|0,0.8141772151898735,0.4617117117117117,5.873873873873874,-0.5580955879591193,34.15384615384615,6.631316534019392,-0.6748172081710319,7.0,1.8461538461538465,0.4391891891891892,4.504504504504505,3,148.0,0.0,65.31531531531532,51.8018018018018,0.0,9.00900900900901,4.504504504504505,7.31661937585093,0.0
gemini|P04|hi|1|llm,gemini,google/gemini-3.5-flash,P04,hi,1,expert,for,473,15,llm,gemini|P04|en|1,0.8441981132075473,0.3953488372093023,4.761099365750528,-0.6233455803312901,31.53333333333333,11.506933727519414,-0.465294501483912,6.266666666666667,1.1333333333333333,0.3636363636363636,0.0,5,94.6,0.0,57.08245243128964,48.625792811839325,0.0,8.456659619450317,0.0,8.16097533645942,8.203799654576857
gemini|P06|tr|1|llm,gemini,google/gemini-3.5-flash,P06,tr,1,expert,against,277,12,llm,gemini|P06|en|1,0.9096491228070176,0.6859205776173285,6.624548736462094,-0.3358414302992825,23.08333333333333,6.666856057915882,-0.5518108493200459,6.75,1.25,0.1660649819494584,0.0,3,92.33333333333331,0.0,54.151624548736464,72.20216606498195,0.0,0.0,10.830324909747292,7.728410228701307,0.0
gemini|P06|hi|1|llm,gemini,google/gemini-3.5-flash,P06,hi,1,expert,against,367,12,llm,gemini|P06|en|1,0.8428301886792454,0.4550408719346049,4.8038147138964575,-0.5615323012957433,30.58333333333333,6.388317936719028,-0.6544207403636487,6.5,1.4166666666666667,0.3732970027247956,0.0,3,122.33333333333331,0.0,62.67029972752044,65.39509536784742,0.0,2.724795640326976,2.724795640326976,7.988419222053608,0.0
gemini|P06|zh|0|llm,gemini,google/gemini-3.5-flash,P06,zh,0,expert,against,414,13,llm,gemini|P06|en|0,0.8624109589041097,0.4396135265700483,1.6666666666666667,-0.5264460942387877,31.846153846153847,3.715870329773673,-0.7910203136137002,6.076923076923077,3.076923076923077,0.2995169082125604,2.415458937198068,3,138.0,0.0,103.86473429951693,84.54106280193237,0.0,14.492753623188406,4.830917874396135,9.126587780834686,0.0
gemini|P06|ru|0|llm,gemini,google/gemini-3.5-flash,P06,ru,0,expert,against,333,13,llm,gemini|P06|en|0,0.9211267605633802,0.7027027027027027,7.552552552552552,-0.3214442188894307,25.615384615384617,4.388212649406391,-0.707487564862369,7.153846153846154,1.6153846153846154,0.2432432432432432,6.006006006006006,3,111.0,0.0,69.06906906906907,111.11111111111111,0.0,9.00900900900901,3.003003003003003,7.890587723700159,0.0
gemini|P06|ja|0|llm,gemini,google/gemini-3.5-flash,P06,ja,0,expert,against,542,14,llm,gemini|P06|en|0,0.7809330628803245,0.3099630996309963,1.6826568265682658,-0.7138014784404669,38.71428571428572,9.603113048370314,-0.6024987563779013,6.785714285714286,3.7857142857142856,0.4391143911439114,0.0,3,180.66666666666663,0.0,59.04059040590406,73.80073800738008,0.0,0.0,0.0,9.20070210995244,0.0
gemini|P06|tr|0|llm,gemini,google/gemini-3.5-flash,P06,tr,0,expert,against,361,13,llm,gemini|P06|en|0,0.907948717948718,0.631578947368421,6.808864265927978,-0.3762141334433964,27.76923076923077,5.340940088190564,-0.6773837192692442,7.230769230769231,1.5384615384615383,0.1662049861495844,2.770083102493075,3,120.33333333333331,0.0,44.3213296398892,83.10249307479225,0.0,0.0,11.0803324099723,7.666270768631242,0.0
gemini|P07|zh|0|llm,gemini,google/gemini-3.5-flash,P07,zh,0,educated,against,371,17,llm,gemini|P07|en|0,0.8482608695652174,0.4528301886792453,1.6711590296495955,-0.5341478458811595,21.823529411764707,5.876173224531922,-0.5757230103378792,5.647058823529412,2.588235294117647,0.3099730458221024,0.0,5,74.2,0.0,107.81671159029648,70.08086253369272,0.0,0.0,0.0,8.868393464045688,0.0
gemini|P07|es|0|llm,gemini,google/gemini-3.5-flash,P07,es,0,educated,against,425,17,llm,gemini|P07|en|0,0.7753723404255318,0.3741176470588235,5.844705882352941,-0.6276841211463715,25.0,8.710625695092173,-0.4832118647764923,6.117647058823529,1.1764705882352942,0.4682352941176471,0.0,5,85.0,0.0,63.52941176470589,47.05882352941177,0.0,0.0,0.0,7.164212105110989,0.0
gemini|P06|hi|0|llm,gemini,google/gemini-3.5-flash,P06,hi,0,expert,against,476,14,llm,gemini|P06|en|0,0.8480093676814989,0.4201680672268907,4.678571428571429,-0.606036790614286,34.0,7.071067811865476,-0.6556667168111643,6.642857142857143,1.5,0.3907563025210084,4.201680672268908,3,158.66666666666666,0.0,48.31932773109244,54.6218487394958,0.0,10.504201680672267,4.201680672268908,8.01620525898017,0.0
gemini|P07|ja|0|llm,gemini,google/gemini-3.5-flash,P07,ja,0,educated,against,520,17,llm,gemini|P07|en|0,0.7770700636942676,0.3,1.7019230769230769,-0.7327793249280986,30.58823529411765,7.705994610767417,-0.5975375595797325,6.588235294117647,3.176470588235294,0.45,0.0,5,104.0,0.0,59.61538461538461,67.3076923076923,0.0,0.0,0.0,9.06946647941546,0.0
gemini|P07|ru|0|llm,gemini,google/gemini-3.5-flash,P07,ru,0,educated,against,303,17,llm,gemini|P07|en|0,0.9392125984251968,0.7062706270627063,7.191419141914191,-0.3123981531170158,17.823529411764707,4.517124280414021,-0.5956139562742135,5.764705882352941,1.2941176470588236,0.2508250825082508,0.0,5,60.6,0.0,49.50495049504951,79.20792079207921,0.0,3.3003300330033003,0.0,7.897543405071996,0.0
gemini|P07|zh|1|llm,gemini,google/gemini-3.5-flash,P07,zh,1,educated,against,419,18,llm,gemini|P07|en|1,0.846702702702703,0.3937947494033413,1.6730310262529833,-0.5698339539060813,23.27777777777778,9.485627242465652,-0.4209620619954003,5.611111111111111,2.055555555555556,0.2983293556085918,0.0,5,83.8,0.0,109.7852028639618,76.37231503579952,0.0,0.0,2.386634844868735,8.981984159937129,0.0
gemini|P07|es|1|llm,gemini,google/gemini-3.5-flash,P07,es,1,educated,against,463,18,llm,gemini|P07|en|1,0.7779227053140095,0.3779697624190065,5.956803455723542,-0.6325282917939902,25.72222222222222,11.518810986206333,-0.3813914387531361,6.166666666666667,1.3888888888888888,0.4406047516198704,0.0,5,92.6,0.0,51.83585313174946,45.35637149028078,0.0,0.0,2.159827213822894,7.223404822097818,0.0
gemini|P07|tr|0|llm,gemini,google/gemini-3.5-flash,P07,tr,0,educated,against,315,17,llm,gemini|P07|en|0,0.911203007518797,0.638095238095238,7.085714285714285,-0.3727462003329873,18.529411764705884,4.214819792393613,-0.6293724163146784,5.588235294117647,1.588235294117647,0.1873015873015873,0.0,5,63.0,0.0,28.571428571428573,79.36507936507937,0.0,6.349206349206349,0.0,7.764305681797396,0.0
gemini|P07|hi|0|llm,gemini,google/gemini-3.5-flash,P07,hi,0,educated,against,400,17,llm,gemini|P07|en|0,0.8315099715099715,0.4075,4.71,-0.596518127280275,23.529411764705884,6.4528835323716285,-0.5695537337329463,5.764705882352941,0.8235294117647058,0.3825,0.0,5,80.0,0.0,57.5,52.5,0.0,0.0,0.0,7.981847673690737,0.0
gemini|P07|ru|1|llm,gemini,google/gemini-3.5-flash,P07,ru,1,educated,against,354,18,llm,gemini|P07|en|1,0.9451147540983608,0.655367231638418,7.3841807909604515,-0.3522035562490177,19.666666666666668,8.499134904073887,-0.3964925952682253,6.277777777777778,1.3333333333333333,0.2542372881355932,0.0,5,70.8,0.0,64.97175141242938,90.3954802259887,0.0,2.824858757062147,2.824858757062147,7.878303325058537,0.0
gemini|P07|ja|1|llm,gemini,google/gemini-3.5-flash,P07,ja,1,educated,against,645,19,llm,gemini|P07|en|1,0.7956711409395973,0.2868217054263566,1.7131782945736431,-0.7531106645701453,33.94736842105263,12.062216878476022,-0.4756650467527863,6.7368421052631575,3.842105263157895,0.462015503875969,0.0,5,129.0,0.0,57.36434108527132,63.565891472868216,0.0,0.0,0.0,9.224984542797008,0.0
gemini|P07|tr|1|llm,gemini,google/gemini-3.5-flash,P07,tr,1,educated,against,353,18,llm,gemini|P07|en|1,0.9145394736842104,0.5807365439093485,6.88385269121813,-0.4164684078569716,19.61111111111111,7.562592839596506,-0.4433888840980347,6.5,1.6111111111111112,0.1813031161473088,0.0,5,70.6,0.0,39.6600566572238,82.15297450424929,0.0,0.0,2.8328611898016995,7.720869924839298,0.0
gemini|P09|zh|0|llm,gemini,google/gemini-3.5-flash,P09,zh,0,expert,for,394,13,llm,gemini|P09|en|0,0.8988985507246376,0.5253807106598984,1.6472081218274113,-0.4432505536032782,30.307692307692307,7.004577258057945,-0.6245429538551791,6.230769230769231,3.923076923076923,0.3096446700507614,5.076142131979696,3,131.33333333333334,0.0,106.5989847715736,71.06598984771574,2.538071065989848,10.152284263959393,0.0,9.177995754478172,0.0
gemini|P09|ru|0|llm,gemini,google/gemini-3.5-flash,P09,ru,0,expert,for,326,13,llm,gemini|P09|en|0,0.9445487364620938,0.7269938650306749,7.4079754601226995,-0.2821752112543299,25.07692307692308,6.713934992009013,-0.5776185104880659,6.923076923076923,2.230769230769231,0.2484662576687116,0.0,3,108.66666666666669,0.0,64.41717791411043,95.0920245398773,3.067484662576687,6.134969325153374,0.0,7.992183594422261,0.0
gemini|P09|ja|0|llm,gemini,google/gemini-3.5-flash,P09,ja,0,expert,for,548,13,llm,gemini|P09|en|0,0.7756312625250501,0.3302919708029197,1.8102189781021896,-0.6894927897050779,42.15384615384615,9.572931925017834,-0.6298655249541082,8.153846153846153,6.0,0.4525547445255474,1.8248175182481752,3,182.66666666666663,0.0,65.69343065693431,69.34306569343066,0.0,0.0,0.0,9.314398906179465,0.0
gemini|P07|hi|1|llm,gemini,google/gemini-3.5-flash,P07,hi,1,educated,against,444,19,llm,gemini|P07|en|1,0.854126582278481,0.3783783783783784,4.864864864864865,-0.5986573402155954,23.36842105263158,8.920703300100337,-0.4474484224069349,5.789473684210527,0.7368421052631579,0.3648648648648648,0.0,5,88.8,0.0,45.04504504504504,54.054054054054056,0.0,0.0,2.2522522522522523,7.9872057853709855,0.0
gemini|P09|es|0|llm,gemini,google/gemini-3.5-flash,P09,es,0,expert,for,416,13,llm,gemini|P09|en|0,0.8376566757493188,0.4975961538461538,5.853365384615385,-0.5242763253365624,32.0,7.615773105863909,-0.6155181379137783,7.0,2.0,0.4254807692307692,4.807692307692308,3,138.66666666666666,0.0,69.71153846153847,57.69230769230769,2.4038461538461537,0.0,0.0,7.336807366763166,0.0
gemini|P09|tr|0|llm,gemini,google/gemini-3.5-flash,P09,tr,0,expert,for,340,13,llm,gemini|P09|en|0,0.9259106529209622,0.6441176470588236,6.7176470588235295,-0.3786635015099406,26.15384615384616,6.269584699778153,-0.6132682733001196,6.461538461538462,0.9230769230769232,0.2,0.0,3,113.33333333333331,0.0,47.05882352941177,85.29411764705883,2.9411764705882355,0.0,2.9411764705882355,7.73603210940051,0.0
gemini|P08|zh|1|llm,gemini,google/gemini-3.5-flash,P08,zh,1,general,for,453,17,llm,gemini|P08|en|1,0.8792574257425744,0.4216335540838852,1.5827814569536425,-0.522223420516243,26.647058823529413,6.264395186993196,-0.6193182358342287,5.705882352941177,3.0,0.3311258278145695,4.415011037527594,5,90.6,0.0,134.6578366445916,64.0176600441501,0.0,8.830022075055188,0.0,9.197032408988877,0.0
gemini|P08|es|1|llm,gemini,google/gemini-3.5-flash,P08,es,1,general,for,503,17,llm,gemini|P08|en|1,0.8036123348017623,0.4055666003976143,5.236580516898608,-0.6038612409257734,29.58823529411765,6.452313766485358,-0.6419414279379793,6.117647058823529,1.588235294117647,0.4433399602385686,3.9761431411530817,5,100.6,0.0,71.57057654075547,43.737574552683895,0.0,0.0,0.0,7.28684014519523,0.0
gemini|P08|ru|1|llm,gemini,google/gemini-3.5-flash,P08,ru,1,general,for,356,17,llm,gemini|P08|en|1,0.9405863192182408,0.6685393258426966,7.410112359550562,-0.3309282979441753,20.94117647058824,5.379016966826909,-0.5912631128933548,6.294117647058823,1.2352941176470589,0.2162921348314606,5.617977528089888,5,71.2,0.0,78.65168539325843,92.69662921348316,0.0,11.235955056179776,0.0,8.011402400999945,0.0
gemini|P08|ja|1|llm,gemini,google/gemini-3.5-flash,P08,ja,1,general,for,584,17,llm,gemini|P08|en|1,0.7881869158878505,0.3219178082191781,1.6113013698630136,-0.7052893328752831,34.35294117647059,8.222995017560423,-0.6137256980052852,7.0588235294117645,4.0588235294117645,0.4452054794520548,0.0,5,116.8,0.0,54.7945205479452,65.06849315068493,0.0,0.0,0.0,9.26168042953304,0.0
gemini|P09|hi|0|llm,gemini,google/gemini-3.5-flash,P09,hi,0,expert,for,442,14,llm,gemini|P09|en|0,0.8369974554707379,0.4004524886877828,4.703619909502263,-0.581154958174979,31.571428571428573,13.10146372159812,-0.4134490493402318,7.0,1.4285714285714286,0.3936651583710407,4.524886877828054,3,147.33333333333334,0.0,63.34841628959276,52.036199095022624,2.262443438914027,4.524886877828054,0.0,8.120618104660734,0.0
gemini|P10|es|1|llm,gemini,google/gemini-3.5-flash,P10,es,1,educated,against,409,13,llm,gemini|P10|en|1,0.8126111111111112,0.4547677261613692,5.992665036674817,-0.5613047126428673,31.46153846153846,6.666025610204137,-0.6503303700356501,6.769230769230769,1.6923076923076923,0.4474327628361858,0.0,3,136.33333333333334,0.0,70.90464547677261,34.229828850855746,0.0,9.7799511002445,0.0,7.322268522240765,0.0
gemini|P10|zh|1|llm,gemini,google/gemini-3.5-flash,P10,zh,1,educated,against,379,13,llm,gemini|P10|en|1,0.8656969696969697,0.4643799472295514,1.62532981530343,-0.5087926445128808,29.15384615384616,5.814438262437078,-0.6674450371531785,5.769230769230769,3.230769230769231,0.3245382585751979,0.0,3,126.33333333333331,0.0,134.5646437994723,50.13192612137203,0.0,10.554089709762533,0.0,8.93967446186853,0.0
gemini|P08|tr|1|llm,gemini,google/gemini-3.5-flash,P08,tr,1,general,for,391,17,llm,gemini|P08|en|1,0.9075438596491228,0.5754475703324808,6.521739130434782,-0.4200201904283523,23.0,5.798706752371601,-0.5972939477989531,5.941176470588236,1.5294117647058822,0.2071611253196931,2.557544757033248,5,78.2,0.0,51.15089514066496,63.9386189258312,0.0,0.0,2.557544757033248,7.736844078900975,0.0
gemini|P08|hi|1|llm,gemini,google/gemini-3.5-flash,P08,hi,1,general,for,494,17,llm,gemini|P08|en|1,0.8520000000000001,0.3967611336032389,4.526315789473684,-0.6093899970076229,29.058823529411764,7.258362317314544,-0.6002794738585822,5.823529411764706,1.1764705882352942,0.3987854251012145,4.048582995951417,5,98.8,0.0,70.8502024291498,42.51012145748988,0.0,0.0,0.0,7.8660320186799,0.0
gemini|P10|ru|1|llm,gemini,google/gemini-3.5-flash,P10,ru,1,educated,against,327,13,llm,gemini|P10|en|1,0.933525179856115,0.7003058103975535,7.403669724770642,-0.3097547463421794,25.15384615384616,5.785702980136379,-0.6259995286239232,7.6923076923076925,1.6153846153846154,0.2324159021406728,0.0,3,109.0,0.0,51.98776758409786,88.68501529051987,0.0,6.116207951070336,0.0,7.940359225719744,0.0
gemini|P10|ja|1|llm,gemini,google/gemini-3.5-flash,P10,ja,1,educated,against,581,14,llm,gemini|P10|en|1,0.7980451127819549,0.2925989672977624,1.648881239242685,-0.7309667755701352,41.5,8.026398751811232,-0.6758739196026161,8.428571428571429,4.571428571428571,0.4337349397590361,0.0,3,193.66666666666663,0.0,60.24096385542169,51.63511187607573,0.0,6.884681583476764,0.0,9.23659406727235,0.0
gemini|P09|es|1|llm,gemini,google/gemini-3.5-flash,P09,es,1,expert,for,439,15,llm,gemini|P09|en|1,0.8468205128205131,0.4373576309794988,5.765375854214123,-0.5646005398400855,29.266666666666666,9.04328216860186,-0.5278885801968743,6.266666666666667,2.066666666666667,0.4305239179954442,2.277904328018223,3,146.33333333333334,0.0,79.72665148063781,72.89293849658314,0.0,0.0,0.0,7.349095750626143,0.0
gemini|P09|zh|1|llm,gemini,google/gemini-3.5-flash,P09,zh,1,expert,for,366,15,llm,gemini|P09|en|1,0.9188012618296528,0.5409836065573771,1.715846994535519,-0.4447163401601245,24.4,7.519498463518504,-0.5288460768196153,5.866666666666666,3.333333333333333,0.3060109289617486,2.73224043715847,3,122.0,0.0,120.21857923497268,87.43169398907104,0.0,10.92896174863388,0.0,9.128972843591525,0.0
gemini|P10|hi|1|llm,gemini,google/gemini-3.5-flash,P10,hi,1,educated,against,412,13,llm,gemini|P10|en|1,0.8606611570247934,0.4660194174757281,4.953883495145631,-0.5521281987524727,31.692307692307693,5.543534001949408,-0.7022474180942503,6.923076923076923,1.4615384615384617,0.3762135922330097,0.0,3,137.33333333333334,0.0,41.262135922330096,41.262135922330096,0.0,4.854368932038835,0.0,8.019273829324284,0.0
gemini|P10|tr|1|llm,gemini,google/gemini-3.5-flash,P10,tr,1,educated,against,328,13,llm,gemini|P10|en|1,0.9315412186379928,0.6402439024390244,6.8567073170731705,-0.382303767084047,25.23076923076923,4.166410248520225,-0.7165435376917371,7.538461538461538,1.8461538461538465,0.1707317073170731,0.0,3,109.33333333333331,0.0,42.68292682926829,51.829268292682926,0.0,6.097560975609756,9.146341463414634,7.714788555758209,0.0
gemini|P09|ru|1|llm,gemini,google/gemini-3.5-flash,P09,ru,1,expert,for,328,15,llm,gemini|P09|en|1,0.9455197132616486,0.7134146341463414,7.347560975609756,-0.3109386593593101,21.866666666666667,7.529624034122693,-0.4877160448055778,6.8,2.1333333333333333,0.2652439024390244,6.097560975609756,3,109.33333333333331,0.0,76.21951219512195,112.8048780487805,0.0,15.24390243902439,0.0,7.945436517247271,0.0
gemini|P09|ja|1|llm,gemini,google/gemini-3.5-flash,P09,ja,1,expert,for,561,15,llm,gemini|P09|en|1,0.806953125,0.3137254901960784,1.7789661319073085,-0.7094738337164417,37.4,12.170221268090636,-0.5089704682869811,7.333333333333333,4.333333333333333,0.4741532976827095,1.7825311942959,3,187.0,0.0,51.69340463458111,81.99643493761141,0.0,0.0,0.0,9.328016370180505,0.0
gemini|P09|tr|1|llm,gemini,google/gemini-3.5-flash,P09,tr,1,expert,for,319,15,llm,gemini|P09|en|1,0.9043703703703704,0.6802507836990596,6.7962382445141065,-0.3407928185085213,21.266666666666666,7.004760286167305,-0.5044636199047507,5.733333333333333,0.8,0.1818181818181818,3.134796238244514,3,106.33333333333331,0.0,56.426332288401255,103.44827586206895,0.0,0.0,0.0,7.72058297587198,0.0
gemini|P10|zh|0|llm,gemini,google/gemini-3.5-flash,P10,zh,0,educated,against,383,12,llm,gemini|P10|en|0,0.8383233532934131,0.4778067885117493,1.6240208877284594,-0.4999137466466338,31.916666666666668,8.867287515288307,-0.5651580287812468,6.083333333333333,3.9166666666666665,0.3655352480417754,0.0,3,127.66666666666669,0.0,133.15926892950392,46.99738903394256,0.0,0.0,0.0,8.929590803955584,0.0
gemini|P10|es|0|llm,gemini,google/gemini-3.5-flash,P10,es,0,educated,against,450,12,llm,gemini|P10|en|0,0.7978054862842893,0.4466666666666666,5.693333333333333,-0.5587707945473553,37.5,11.07413037833507,-0.5440317596185178,7.25,1.9166666666666667,0.4755555555555555,0.0,3,150.0,0.0,62.22222222222222,42.22222222222222,0.0,0.0,0.0,7.263215258693421,0.0
gemini|P10|ru|0|llm,gemini,google/gemini-3.5-flash,P10,ru,0,educated,against,304,12,llm,gemini|P10|en|0,0.9298039215686276,0.7072368421052632,7.4769736842105265,-0.3185400365219356,25.33333333333333,7.643575238345105,-0.5364286363149494,7.166666666666667,2.333333333333333,0.2236842105263158,0.0,3,101.33333333333331,0.0,52.63157894736842,98.6842105263158,0.0,0.0,0.0,7.928212336344621,0.0
gemini|P10|tr|0|llm,gemini,google/gemini-3.5-flash,P10,tr,0,educated,against,334,12,llm,gemini|P10|en|0,0.9229473684210528,0.5988023952095808,6.9431137724550895,-0.4043479320993672,27.83333333333333,7.802486006317979,-0.5620986888528587,7.5,1.8333333333333333,0.1826347305389221,0.0,3,111.33333333333331,0.0,35.92814371257485,59.880239520958085,0.0,0.0,8.982035928143713,7.662599385465686,0.0
gemini|P11|es|1|llm,gemini,google/gemini-3.5-flash,P11,es,1,general,against,403,12,llm,gemini|P11|en|1,0.814689265536723,0.4640198511166253,5.73697270471464,-0.5412292644188862,33.583333333333336,9.652680582317144,-0.5534888761416052,6.583333333333333,2.4166666666666665,0.4243176178660049,0.0,3,134.33333333333334,0.0,71.96029776674938,42.18362282878412,0.0,0.0,0.0,7.369609214705648,0.0
gemini|P10|hi|0|llm,gemini,google/gemini-3.5-flash,P10,hi,0,educated,against,417,12,llm,gemini|P10|en|0,0.8643478260869566,0.4724220623501199,4.784172661870503,-0.5378703374109494,34.75,10.091625691181232,-0.5498992047843663,6.5,1.5833333333333333,0.3908872901678657,0.0,3,139.0,0.0,43.16546762589928,45.56354916067146,0.0,0.0,0.0,7.98746889873271,0.0
